,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,2.7819523728038327,-0.0015683426415867901,0.5309784647374987,7.044574107160678e-05,0.004427295640753758,-0.004934101652182582,2.7551024723372755,-0.00764745612873746,-0.5309952352007095,-0.00021096545308285118,0.0043583493557392775,-0.0038013499341591982,0.9846759373994911,-0.001624405643250074,0.5309952352008012,0.0002109654530828892,0.004427295640753608,-0.002315762336195891,0.9831033682733384,-0.007591393127073709,-0.5309784647374068,-7.044574107158273e-05,0.00435834935573914,-0.0012332158100089067
